county_id,rental_price_index,rental_price_index_demeaned
01001,0.38521694231745857,-0.0008845644765481109
01002,0.48358672980827905,0.09748522301427237
01003,0.5390764949240545,0.15297498813004784
01004,0.3286490299504028,-0.057452476843603884
01051,0.2523688527154425,-0.13373265407856416
01053,0.4527925495272192,0.06669104273321252
01054,0.2878092154164238,-0.09829229137758289
01055,0.5748285791850992,0.18872707239109254
01056,0.5475797396967983,0.16147823290279162
01057,0.47077343094528584,0.08467192415127917
01058,0.36424161429473806,-0.02185989249926862
01059,0.3312364867538812,-0.0548650200401255
01060,0.5301806097313132,0.14407910293730652
01061,0.21795406524575386,-0.1681474415482528
01062,0.6417071574490331,0.2556056506550264
02000,0.8001561093459286,0.41405460255192195
03101,0.426725611833138,0.04062410503913133
03102,0.09446908205419265,-0.29163242473981404
03103,0.41087957532114233,0.024778068527135655
03151,0.38239897062410844,-0.0037025361698982406
03153,0.1086651648201193,-0.2774363419738874
03154,0.16861163520558242,-0.21748987158842426
03155,0.056942739397704924,-0.32915876739630173
03157,0.32121622713630305,-0.06488527965770363
03158,0.34688900379637705,-0.03921250299762963
03159,0.45982081459444296,0.07371930780043628
03241,0.4920299639190125,0.10592845712500581
03251,0.3566616237384794,-0.02943988305552725
03252,0.18950309116623779,-0.1965984156277689
03254,0.2750248249942632,-0.1110766817997435
03255,0.002091885389725673,-0.384009621404281
03256,0.21100951501472456,-0.1750919917792821
03257,0.25027387898795744,-0.13582762780604923
03351,0.29722534657502003,-0.08887616021898664
03352,0.2947305109304826,-0.0913709958635241
03353,0.5453047037937402,0.1592031969997335
03355,0.5740142118476128,0.18791270505360613
03356,0.3706337098690795,-0.015467796924927169
03357,0.30550394459134494,-0.08059756220266173
03358,0.26841799318127374,-0.11768351361273294
03359,0.4704069433217538,0.08430543652774714
03360,0.2874440884340991,-0.0986574183599076
03361,0.42146878994056586,0.03536728314655918
03401,0.3094384076388056,-0.07666309915520109
03402,0.24783575419607312,-0.13826575259793356
03403,0.4600465376237266,0.07394503082971993
03404,0.4427382176341481,0.056636710840141435
03405,0.1188400021502376,-0.2672615046437691
03451,0.3583898266825444,-0.0277116801114623
03452,0.2995629072710496,-0.08653859952295706
03453,0.1763099515549474,-0.2097915552390593
03454,0.2878761305330083,-0.09822537626099836
03455,0.2778090199356106,-0.1082924868583961
03456,0.30266002505715284,-0.08344148173685384
03457,0.3122188828404319,-0.07388262395357476
03458,0.4217728312576025,0.03567132446359583
03459,0.34400297807168406,-0.042098528722322615
03460,0.3651845524352887,-0.020916954358717987
03461,0.05089031947688729,-0.3352111873171194
04011,0.48241348199035666,0.09631197519634999
04012,0.08980748640850175,-0.2962940203855049
05111,0.7245078307077361,0.3384063239137294
05112,0.20138051131548634,-0.18472099547852033
05113,0.32136029247443904,-0.06474121431956764
05114,0.3489087686770426,-0.03719273811696405
05116,0.3251975692038606,-0.06090393759014606
05117,0.3245199245421113,-0.06158158225189536
05119,0.19537981546761793,-0.19072169132638875
05120,0.1515240514082906,-0.2345774553857161
05122,0.3360469812683923,-0.0500545255256144
05124,0.24594486510311017,-0.1401566416908965
05154,0.2632114755967278,-0.12289003119727887
05158,0.4982348346786169,0.11213332788461022
05162,0.4904628632537002,0.10436135645969352
05166,0.3441240596976089,-0.04197744709639778
05170,0.301026857841995,-0.08507464895201167
05314,0.6767481133724111,0.29064660657840447
05315,0.7943314423863668,0.4082299355923601
05316,0.4858178980417216,0.09971639124771492
05334,0.4702461781096629,0.08414467131565623
05358,0.32520838669692287,-0.06089312009708381
05362,0.5367344908756221,0.1506329840816154
05366,0.35507590593081834,-0.03102560086318834
05370,0.24859320545238803,-0.13750830134161865
05374,0.23310886548053852,-0.15299264131346815
05378,0.5012415117330201,0.11514000493901344
05382,0.4773780304051961,0.09127652361118943
05512,0.24177777694343247,-0.1443237298505742
05513,0.08870916042088527,-0.2973923463731214
05515,0.676822690236252,0.2907211834422453
05554,0.2831906122526153,-0.10291089454139135
05558,0.29324479872623566,-0.09285670806777102
05562,0.1926397042414018,-0.19346180255260487
05566,0.3020913584905786,-0.08401014830342807
05570,0.2692719542605567,-0.11682955253344995
05711,0.36065027487258605,-0.025451231921420625
05754,0.3150340778064477,-0.07106742898755897
05758,0.20917234531434584,-0.17692916147966084
05762,0.11102580305732662,-0.27507570373668006
05766,0.21345518838172614,-0.17264631841228054
05770,0.254219978145488,-0.13188152864851865
05774,0.3694867746284079,-0.016614732165598778
05911,0.2886493447789317,-0.09745216201507495
05913,0.37419036418969687,-0.01191114260430981
05914,0.08217900458633208,-0.3039225022076746
05915,0.19008931164426365,-0.19601219514974302
05916,0.15822606204008158,-0.2278754447539251
05954,0.22520675751823802,-0.16089474927576866
05958,0.1522306456913679,-0.23387086110263877
05962,0.12099664737531143,-0.2651048594186952
05966,0.3742382832166336,-0.011863223577373072
05970,0.27755464593572393,-0.10854686085828275
05974,0.24504066475668396,-0.14106084203732272
05978,0.23060944183919058,-0.1554920649548161
06411,0.7307322153653392,0.3446307085713325
06412,0.9325940958712217,0.546492589077215
06413,0.6822039131035006,0.2961024063094939
06414,0.6774520616708325,0.2913505548768258
06431,0.5182704725982493,0.13216896580424264
06432,0.5695198940155961,0.18341838722158943
06433,0.6189294289138867,0.23282792211988002
06434,0.7093793357201212,0.32327782892611456
06435,0.5182808670125499,0.13217936021854326
06436,0.714648092343395,0.3285465855493883
06437,0.35866946569999913,-0.027432041094007542
06438,0.6161361815636778,0.2300346747696711
06439,0.5286686801129875,0.14256717331898083
06440,0.554349600440507,0.16824809364650029
06531,0.5231318343778034,0.13703032758379674
06532,0.3597877204611772,-0.026313786332829492
06533,0.34076916560324366,-0.045332341190763015
06534,0.5428051957398289,0.1567036889458222
06535,0.1765323593602474,-0.2095691474337593
06611,0.3418431616637574,-0.04425834513024929
06631,0.4124252157982877,0.02632370900428105
06632,0.27059990046158805,-0.11550160633241863
06633,0.27356134271824506,-0.11254016407576162
06634,0.14689260461515105,-0.23920890217885563
06635,0.09495839510394506,-0.29114311169006163
06636,0.08993224877199886,-0.29616925802200783
07111,0.4693202489440207,0.08321874215001401
07131,0.3993555667883915,0.013254059994384837
07132,0.14665075328595822,-0.23945075350804845
07133,0.3662279017964472,-0.01987360499755947
07134,0.13887967647950572,-0.24722183031450096
07135,0.3244795899822131,-0.061621916811793576
07137,0.27530877161209505,-0.11079273518191163
07138,0.3367716704804737,-0.04932983631353299
07140,0.23549424271901914,-0.15060726407498753
07141,0.300300872951239,-0.0858006338427677
07143,0.33373341499142495,-0.05236809180258173
07211,0.5386923719400696,0.1525908651460629
07231,0.4398453014281674,0.053743794634160735
07232,0.3502503566545882,-0.035851150139418475
07235,0.2777685299440906,-0.10833297684991605
07311,0.43743153234414656,0.05133002555013988
07312,0.39080805968515614,0.0047065528911494625
07313,0.5323057403745135,0.14620423358050683
07314,0.5268007146659388,0.14069920787193213
07315,0.7592642978278423,0.37316279103383565
07316,0.4744248051370334,0.08832329834302671
07317,0.004059877584553526,-0.38204162920945317
07318,0.5729510903253521,0.1868495835313454
07319,0.4919711982971946,0.10586969150318792
07320,0.14540098444133526,-0.24070052235267142
07331,0.4506496596351334,0.06454815284112675
07332,0.49471564623490427,0.1086141394408976
07333,0.291103807939192,-0.09499769885481468
07334,0.4876684108980889,0.1015669041040822
07337,0.377252150702586,-0.00884935609142068
07338,0.47023790884081135,0.08413640204680467
07339,0.5525966376563164,0.16649513086230971
08111,0.9700280238854595,0.5839265170914528
08115,0.7488628293459575,0.3627613225519508
08116,0.745589415634852,0.35948790884084536
08117,0.5574167422329622,0.17131523543895555
08118,0.7559918672184693,0.36989036042446266
08119,0.6828329265498202,0.2967314197558135
08121,0.6884157751716368,0.3023142683776301
08125,0.5767076951792585,0.19060618838525178
08126,0.4693003849132003,0.08319887811919363
08127,0.4820392465548695,0.09593773976086284
08128,0.35693929963090193,-0.029162207163104747
08135,0.42549877921523327,0.03939727242122659
08136,0.5309664248533045,0.1448649180592978
08211,0.5982899460351238,0.21218843924111708
08212,0.6839226699904971,0.29782116319649043
08215,0.5364792063902594,0.1503776995962527
08216,0.4870512091506737,0.100949702356667
08221,0.8221160382236891,0.4360145314296824
08222,0.613983017510238,0.2278815107162313
08225,0.43185750073247603,0.04575599393846935
08226,0.5716152360132386,0.18551372921923193
08231,0.498772313752598,0.11267080695859133
08235,0.5084533639673745,0.12235185717336783
08236,0.5061691134149088,0.1200676066209021
08237,0.3920172417967932,0.005915735002786526
08311,0.845342161718672,0.45924065492466537
08315,0.6099256655198,0.2238241587257933
08316,0.6640094994365917,0.27790799264258503
08317,0.46219647917343837,0.07609497237943169
08325,0.3691873698779006,-0.016914136916106104
08326,0.34390816137373853,-0.04219334542026815
08327,0.4727342158567229,0.0866327090627162
08335,0.6844543418658957,0.29835283507188903
08336,0.6719494952445955,0.2858479884505888
08337,0.5109653467408736,0.1248638399468669
08415,0.6458545753866608,0.2597530685926541
08416,0.6406270505574927,0.254525543763486
08417,0.4333142928760641,0.04721278608205742
08421,0.6466241693295677,0.260522662535561
08425,0.4812444452783378,0.09514293848433114
08426,0.5325098042287594,0.1464082974347527
08435,0.6718321140977368,0.2857306073037301
08436,0.5931111207463747,0.20700961395236805
08437,0.3750708749395214,-0.011030631854485273
09161,0.683782940316728,0.29768143352272136
09162,1.1682073894500342,0.7821058826560275
09163,0.7188638560587346,0.3327623492647279
09171,0.4108110034313547,0.024709496637348005
09172,0.5554991756071699,0.1693976688131632
09173,0.8051245575364768,0.41902305074247015
09174,0.8406387555369257,0.454537248742919
09175,0.8611514431333128,0.47504993633930614
09176,0.600731641574796,0.2146301347807893
09177,0.6833794020310738,0.29727789523706716
09178,0.8066244318545647,0.420522925060558
09179,0.9082777073935071,0.5221762005995004
09180,0.7544057621554158,0.3683042553614091
09181,0.7153657000259838,0.3292641932319771
09182,0.8833471133235755,0.49724560652956884
09183,0.45912679975687354,0.07302529296286686
09184,1.0387987495945905,0.6526972428005838
09185,0.5091774086574977,0.12307590186349104
09186,0.5721745651642496,0.1860730583702429
09187,0.6827762392485959,0.2966747324545892
09188,0.9384071950630838,0.5523056882690771
09189,0.6232821954485978,0.23718068865459108
09190,0.650280073785532,0.2641785669915253
09261,0.6083217592286783,0.22222025243467158
09262,0.49874703237219004,0.11264552557818336
09263,0.39793091216188153,0.011829405367874857
09271,0.3676730176431403,-0.018428489150866367
09272,0.28399838088758705,-0.10210312590641962
09273,0.44410210598826366,0.058000599194256985
09274,0.45160550305289704,0.06550399625889036
09275,0.3309473920430443,-0.05515411475096238
09277,0.35455637657023453,-0.031545130223772144
09279,0.3839188335176841,-0.0021826732763225998
