0,rent_index
01001,0.38794521201623183
01002,0.4717420755131378
01003,0.5222053917346998
01004,0.30386558063863933
01051,0.2838713645683587
01053,0.4441690864011412
01054,0.28311007212549294
01055,0.5529155189450219
01056,0.5371640590834662
01057,0.45483125515907136
01058,0.35614206082708016
01059,0.3105681776449406
01060,0.5059804143541135
01061,0.22312819190295552
01062,0.6225013854620647
02000,0.7780595491037338
03101,0.4103456440536252
03102,0.08814746408730256
03103,0.3893266393264316
03151,0.36285688899241253
03153,0.09648286191583912
03154,0.16528059149935456
03155,0.06036837805897478
03157,0.29333150729372526
03158,0.32273400638232064
03159,0.4423913763592639
03241,0.470116864292226
03251,0.34029454499261086
03252,0.17813967158658556
03254,0.2629945228546986
03255,0.016467066559819214
03256,0.1858595866258279
03257,0.22858924233540634
03351,0.2919962071580763
03352,0.2940866538570487
03353,0.5354273126543608
03355,0.5626165431467122
03356,0.35439991028822887
03357,0.2960624686254806
03358,0.2581880065477577
03359,0.4610781076159047
03360,0.2692732664769183
03361,0.39824501322810635
03401,0.29592188670455777
03402,0.24755305537426006
03403,0.43313311356200757
03404,0.4229529362299594
03405,0.11036571465328057
03451,0.34599486996101336
03452,0.2773291862456764
03453,0.19711448647289984
03454,0.26931911732819286
03455,0.2559777802131162
03456,0.2739083700625069
03457,0.32170548540219296
03458,0.3566180451684541
03459,0.337379662908425
03460,0.35658278095767376
03461,0.06336535154968499
04011,0.462019031652605
04012,0.07830377346936045
05111,0.6871188337567957
05112,0.19872613114300833
05113,0.3058792923888043
05114,0.3255511260543267
05116,0.30530726772900224
05117,0.30017596723988765
05119,0.18945133700654845
05120,0.1497164728569907
05122,0.3222848231581595
05124,0.2330497150590958
05154,0.23813257528112006
05158,0.47229055128366587
05162,0.4659134387452422
05166,0.33120782139034016
05170,0.2772849000122315
05314,0.6487394778468262
05315,0.7602781308676809
05316,0.46642426977506074
05334,0.44915109754395754
05358,0.29238297874406943
05362,0.5056603226741715
05366,0.3275697474286464
05370,0.2291731667152611
05374,0.21534339023049953
05378,0.47682113086458816
05382,0.45958272127763555
05512,0.22748937093265625
05513,0.08610552283494263
05515,0.6397616907422848
05554,0.26221607631569943
05558,0.2636787992990489
05562,0.18276927404725343
05566,0.2779953774325601
05570,0.2566871784618592
05711,0.35340235827921535
05754,0.2933508563650133
05758,0.2016344155779497
05762,0.09651924095054248
05766,0.2066860451410319
05770,0.2456494265253113
05774,0.34702541934325964
05911,0.27422606177819003
05913,0.34746258393570634
05914,0.07806221328477789
05915,0.18612595484450184
05916,0.15405874218308407
05954,0.21307064285974833
05958,0.13847169726918301
05962,0.11575251321384432
05966,0.3222143603765834
05970,0.26463253244409923
05974,0.2204575468457673
05978,0.21446405872003027
06411,0.7029266237932227
06412,0.8846874729347357
06413,0.6266855733795537
06414,0.642697362309917
06431,0.49181304720334934
06432,0.5497896497053436
06433,0.5946526218694959
06434,0.6756016472227903
06435,0.4908998434970897
06436,0.6767029298913767
06437,0.3317681694385839
06438,0.5853309598958534
06439,0.5019602352864113
06440,0.5135173636477425
06531,0.5019654910715072
06532,0.3353708411674417
06533,0.3105192308839396
06534,0.5320795718248773
06535,0.167886537343964
06611,0.33503956269767476
06631,0.393219206387054
06632,0.253080406210889
06633,0.27605378220078364
06634,0.135663460906116
06635,0.08223961369707289
06636,0.07393463183519483
07111,0.4427650126768216
07131,0.374156214307031
07132,0.1400002610849311
07133,0.3372167869181081
07134,0.12549191295240927
07135,0.29292995993216564
07137,0.26118667029424375
07138,0.3156262332328579
07140,0.20605340151561619
07141,0.2736519742746152
07143,0.29731718188351336
07211,0.5152839354040122
07231,0.365188023807812
07232,0.32342294725407755
07235,0.27979208253918425
07311,0.4223681592893551
07312,0.3725507522836935
07313,0.5008865432706987
07314,0.4932567021590172
07315,0.7098272029741415
07316,0.4543528749851643
07317,-0.012889663982885666
07318,0.5446496163702007
07319,0.47657890859466867
07320,0.14579823764969183
07331,0.4182792375489473
07332,0.4640531901169767
07333,0.26864959895695845
07334,0.4558914226883351
07337,0.3517135520858756
07338,0.45356186984773356
07339,0.5221295206493604
08111,0.9405713950600518
08115,0.7166655878526392
08116,0.7130975587952275
08117,0.5241995275926351
08118,0.722474887769075
08119,0.6434975604323904
08121,0.6516661948424792
08125,0.5428208130969787
08126,0.43886387823232326
08127,0.44159470750626445
08128,0.3152362125112786
08135,0.3953729345603661
08136,0.49059395810364603
08211,0.5588843624716633
08212,0.6632615748975239
08215,0.5078965577407213
08216,0.4659849850131987
08221,0.781053066706383
08222,0.5865164342543348
08225,0.40696073140816
08226,0.5475212867056857
08231,0.4789033834013789
08235,0.4787546525024082
08236,0.48025309215115863
08237,0.35583394021087955
08311,0.8080805428673022
08315,0.5753785561247186
08316,0.6249265732964987
08317,0.43053649590043686
08325,0.3433266712990197
08326,0.3231043722381135
08327,0.4340969203097235
08335,0.6557890278163917
08336,0.6461347076868095
08337,0.4881109421884523
08415,0.612553561689464
08416,0.6155599801340388
08417,0.40798075260914024
08421,0.6192480658247267
08425,0.458683279412319
08426,0.49712768210818953
08435,0.637098152604124
08436,0.5591821141487322
08437,0.36297010770705274
09161,0.6549696697085383
09162,1.1116357438614002
09163,0.7000041765390507
09171,0.3675635721933956
09172,0.5315034575093177
09173,0.7708472760652645
09174,0.8094211229947438
09175,0.8380812714778026
09176,0.5723696937764012
09177,0.6661394211354327
09178,0.7746131274841327
09179,0.8658730912812613
09180,0.7332196872773732
09181,0.6790748865384878
09182,0.8451966311402026
09183,0.41201932444809825
09184,0.9896388153570742
09185,0.4747473874210609
09186,0.546637353864815
09187,0.6517814800642777
09188,0.905492401719912
09189,0.5818492626160837
09190,0.6273754714214345
09261,0.5695919711660277
09262,0.48023142016041154
09263,0.4088061047151861
09271,0.3412461948253692
09272,0.20965908978644862
09273,0.4139873104735128
09274,0.41812495273479594
09275,0.2963747325067242
09277,0.30667365884541614
09279,0.3532784241194147
09361,0.37121545475390777
09362,0.6557588189331847
09363,0.31440812875180585
09371,0.16947886304472154
09372,0.24988999859800531
09373,0.4243645205056254
09375,0.45387180272031874
09376,0.30257076078334705
09461,0.5455724874016943
09462,0.4935613408092575
09463,0.2958294846895601
09464,0.1437294859690073
09471,0.4253739158979124
09472,0.26753235562348276
09473,0.12221676539109856
09474,0.4531768927646754
09476,0.28625077987580205
09477,0.3517512697607321
09561,0.38709525641128395
09562,0.6770418821116433
09563,0.5200251145391238
09564,0.6117610108021518
09565,0.48903601965992033
09571,0.3431275805048335
09572,0.5535642136927306
09573,0.5383571491863832
09574,0.4658051498054403
09576,0.45710452885789093
09577,0.1875844244995386
09661,0.5633350548750782
09662,0.3584356715243736
09663,0.669569111137471
09671,0.4794294043710774
09672,0.25152309520635635
09673,0.23000664690742148
09675,0.31556193367849417
09676,0.3844119171809033
09677,0.3097974706125903
09679,0.5096320106182429
09761,0.6563262987259187
09762,0.4125190504629313
09763,0.5715471923037809
09764,0.5132564180434626
09771,0.6074582648417484
09772,0.5847663166950924
09773,0.38624004606800755
09774,0.39124380060018105
09775,0.5618602304213597
09776,0.6784581041914852
09777,0.5376274892252608
09778,0.513885171506431
09779,0.4172066101027571
09780,0.5046819822658871
10041,0.3451732101648507
10042,0.26107977471941324
10043,0.15717703312666165
