county_id,purchase_price_index,purchase_price_index_demeaned
01001,0.9318780115539226,0.1702905561341046
01002,1.086870420162175,0.3252829647423571
01003,1.0765373520165,0.31494989659668204
01004,0.7560463196592573,-0.0055411357605607
01051,0.7122367028119133,-0.04935075260790467
01053,1.0587183328857668,0.2971308774659488
01054,0.9862619048593232,0.2246744494395052
01055,1.1609250725710585,0.3993376171512405
01056,1.1344265369582753,0.37283908153845735
01057,0.9621959661278218,0.20060851070800378
01058,0.8030239909304888,0.041436535510670836
01059,0.7890697306389489,0.027482275219130936
01060,1.0492151628358986,0.28762770741608057
01061,0.6491539650500164,-0.11243349036980155
01062,1.23111543148572,0.469527976065902
02000,1.513962013034185,0.7523745576143671
03101,0.9001778974412834,0.13859044202146542
03102,0.36243873854709874,-0.39914871687271924
03103,0.8202863655554129,0.05869891013559492
03151,0.5329954760602295,-0.22859197935958853
03153,0.23665275515815934,-0.5249347002616587
03154,0.35732726395114256,-0.4042601914686754
03155,0.23550242459166043,-0.5260850308281575
03157,0.4203072567969171,-0.3412801986229009
03158,0.499271551934447,-0.262315903485371
03159,0.46124167555096174,-0.30034577986885624
03241,0.921669738438498,0.16008228301868
03251,0.5957885261887194,-0.16579892923109862
03252,0.36024315602364465,-0.40134429939617333
03254,0.415483396679198,-0.34610405874062
03255,0.1423064038222219,-0.619281051597596
03256,0.45234432245998396,-0.309243132959834
03257,0.46694732679135836,-0.2946401286284596
03351,0.453945740272969,-0.30764171514684896
03352,0.5769084304924896,-0.18467902492732835
03353,1.095222050276627,0.333634594856809
03354,0.18812464444717653,-0.5734628109726414
03355,0.9663345597762951,0.20474710435647714
03356,0.697019575532298,-0.06456787988752
03357,0.4745675891011321,-0.28701986631868587
03358,0.5021243875394359,-0.2594630678803821
03359,0.7664193637094987,0.00483190828968072
03360,0.3677723682644935,-0.3938150871553245
03361,0.6819906594563009,-0.0795967959635171
03401,0.569457078452282,-0.192130376967536
03402,0.4304577059944208,-0.3311297494253972
03403,0.9668158849374249,0.2052284295176069
03404,0.8220587213379535,0.060471265918135564
03405,0.5058609879308847,-0.25572646748893324
03451,0.7732854734490431,0.011698018029225099
03452,0.6054548704799834,-0.15613258493983462
03453,0.48389389897064755,-0.27769355644917043
03454,0.5279023832889482,-0.23368507213086975
03455,0.6591429659288855,-0.10244448949093243
03456,0.39633349445405003,-0.36525396096576795
03457,0.5164871855806994,-0.2451002698391186
03458,0.7097706240964893,-0.051816831323328705
03459,0.5338312277411656,-0.22775622767865233
03460,0.5781061524384682,-0.1834813029813498
03461,0.4569442686660434,-0.3046431867537746
03462,0.691683466947978,-0.06990398847183998
04011,0.8814855559923036,0.11989810057248562
04012,0.40994390141285386,-0.3516435540069641
05111,1.382772869622563,0.621185414202745
05112,0.5194719005160465,-0.24211555490377146
05113,0.807353485386523,0.04576602996670498
05114,0.8044564105418358,0.04286895512201783
05116,0.6443684914908202,-0.11721896392899778
05117,0.820939448664134,0.05935199324431606
05119,0.5524510322284595,-0.2091364231913585
05120,0.6732316225157082,-0.08835583290410975
05122,0.8056623214417016,0.044074866021883596
05124,0.6782573614880203,-0.08333009393179769
05154,0.6457390501253416,-0.11584840529447638
05158,0.9731911089771041,0.21160365355728616
05162,1.0015866079675755,0.2399991525477575
05166,0.8236747329887977,0.06208727756897969
05170,0.7163622208508433,-0.04522523456897465
05314,1.2279875723650104,0.46640011694519246
05315,1.3575094985192855,0.5959220430994675
05316,1.016300519061175,0.25471306364135693
05334,0.7455379309409739,-0.016049524478844113
05358,0.65975338784754,-0.10183406757227798
05362,0.9807918645448265,0.2192044091250085
05366,0.6216419570123283,-0.1399454984074897
05370,0.6294803290657116,-0.13210712635410637
05374,0.576288005118253,-0.18529945030156503
05378,0.9887382029404048,0.22715074752058684
05382,0.9425387632373867,0.18095130781756874
05512,0.6662774751377177,-0.09530998028210025
05513,0.2751753623862559,-0.4864120930335621
05515,1.2236175315310016,0.46203007611118363
05554,0.737352396557108,-0.024235058862709935
05558,0.7522677189670308,-0.009319736452787164
05562,0.6131722255489923,-0.14841522987082567
05566,0.6941478691871957,-0.06743958623262225
05570,0.6946191576525332,-0.06696829776728475
05711,0.8612258096476427,0.09963835422782474
05754,0.7990443959897648,0.03745694056994686
05758,0.5870048535721776,-0.1745826018476404
05762,0.26655377200415387,-0.4950336834156641
05766,0.47413692129632196,-0.287450534123496
05770,0.4830756084344543,-0.2785118469853637
05774,0.7333877333138556,-0.028199722105962333
05911,0.670265313577587,-0.09132214184223097
05913,0.8177244027880379,0.05613694736821995
05914,0.5010396153300984,-0.26054784008971954
05915,0.6114713580647335,-0.15011609735508447
05916,0.4983675983384068,-0.26321985708141116
05954,0.7371968016891813,-0.024390653730636647
05958,0.40191493043065857,-0.3596725249891594
05962,0.4307918556748589,-0.3307955997449591
05966,0.4662836414479272,-0.29530381397189076
05970,0.4690210109614464,-0.2925664444583716
05974,0.540129546172154,-0.22145790924766395
05978,0.6953464856654257,-0.06624096975439231
06411,1.2527257331349722,0.49113827771515417
06412,1.5350299833116448,0.7734425278918268
06413,1.1645210304991218,0.40293357507930383
06414,1.347042911907437,0.585455456487619
06431,0.954967837647421,0.193380382227603
06432,1.0904312308204789,0.3288437754006609
06433,1.1274184444991808,0.36583098907936284
06434,1.2853767936776443,0.5237893382578264
06435,0.9063984822880741,0.1448110268682561
06436,1.3242071759210565,0.5626197205012385
06437,0.6020351054472719,-0.15955234997254608
06438,1.1119253106879667,0.35033785526814876
06439,1.0250225126296448,0.26343505720982685
06440,0.8554304697009997,0.09384301428118169
06531,0.6741008465494076,-0.08748660887041038
06532,0.3716803449033871,-0.3899071105164309
06533,0.672037075356719,-0.08955038006309901
06534,0.4967760690982995,-0.26481138632151846
06535,0.3785400675608558,-0.3830473878589622
06611,0.8637246621826388,0.10213720676282079
06631,0.5368216243636297,-0.2247658310561883
06632,0.45063644697013644,-0.31095100844968154
06633,0.5565014801417864,-0.20508597527803163
06634,0.36600500826286037,-0.3955824471569576
06635,0.4353398981488631,-0.3262475572709549
06636,0.3446291330436045,-0.4169583223762135
07111,0.9295509812666892,0.16796352584687124
07131,0.7355773856389585,-0.026010069780859513
07132,0.3573131148061872,-0.40427434061363077
07133,0.7283522002456017,-0.03323525517421633
07134,0.2645758381758794,-0.4970116172439386
07135,0.3900240666984616,-0.37156338872135636
07137,0.5915900524029074,-0.16999740301691058
07138,0.6687689466438833,-0.09281850877593467
07140,0.4112410661082769,-0.3503463893115411
07141,0.6414166833714081,-0.12017077204840987
07143,0.5023019273110362,-0.2592855281087818
07211,0.980155502566226,0.21856804714640798
07231,0.4783610581711208,-0.2832263972486972
07232,0.4878875882212542,-0.27369986719856376
07233,0.3290277494654335,-0.4325597059543845
07235,0.7091088169195489,-0.052478638500269126
07311,0.9126746684936161,0.15108721307379813
07312,0.6228535494095647,-0.13873390601025326
07313,0.986095907901182,0.22450845248136397
07314,0.8625759879095073,0.10098853248968931
07315,1.2510993758419513,0.4895119204221333
07316,0.9743226323676032,0.2127351769477852
07317,0.259069473295508,-0.50251798212431
07318,1.1301505302366182,0.3685630748168002
07319,0.8592624792411688,0.09767502382135085
07320,0.33497659875464036,-0.4266108566651776
07331,0.8580003957749234,0.09641294035510539
07332,0.8761780175015278,0.11459056208170981
07333,0.5163078740485179,-0.24527958137130013
07334,0.9808000547819365,0.21921259936211857
07335,0.5174475750125528,-0.2441398804072652
07336,0.42333360839866296,-0.338253847021155
07337,0.8466396342108649,0.08505217879104687
07338,1.0093909216600498,0.24780346624023186
07339,0.9320996912004964,0.17051223578067842
07340,0.3760752890613337,-0.3855121663584843
08111,1.4806566641478776,0.7190692087280596
08115,1.2564431281766142,0.4948556727567962
08116,1.247476047665084,0.4858885922452659
