target_id,year,price,price_se,lprice,lprice_se,target_X,target_Y,outer_radius_used,inner_radius_used,outer_obs_used,inner_obs_used
10117,2016,396.513610080902,20.9062551727181,5.98271036603662,0.0513822203192585,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,385,29
10117,2017,1329.79047339401,263.726258333541,7.19277667000376,0.180921963784417,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,290,19
10117,2018,1198.45122510179,267.838405368301,7.08878535642703,0.201705071628996,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,67,36
10117,2019,1646.52316121315,173.688567807149,7.40642116865532,0.100286939275713,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,285,14
10117,2020,1342.76136406812,186.44401837336,7.20248349202893,0.130020029563141,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,192,11
10117,2021,2247.24809017693,720.08554409482,7.71746167560419,0.27795738672062,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,187,19
10117,2022,351.638086119944,2.38346281039617,5.86260248224249,0.00675530172319234,797708.86579522,5827635.43257512,0.719266186496072,0.556713361264809,220,14
10119,2007,353.603506415736,78.6452831990415,5.86817624704842,0.200825077313902,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,52,31
10119,2008,552.160713487984,136.258344939929,6.31383915152501,0.220558597536518,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,276,42
10119,2009,418.480178929653,258.304773317175,6.03662952663265,0.480724047734342,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,216,40
10119,2010,553.757575459648,14.6525548006827,6.31672700155407,0.0261162169244286,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,527,19
10119,2011,526.588726781813,119.449413393817,6.26641983927859,0.204438703280742,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,377,24
10119,2012,996.367497405812,38.5312258172764,6.9041161628297,0.0379426861235878,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,447,29
10119,2013,954.086630153255,753.482784499376,6.86075447461408,0.582071768802588,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,318,32
10119,2014,742.060557701945,10.4520223437468,6.60943085399069,0.0139868601612942,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,299,27
10119,2015,1069.6719342784,393.302399867616,6.97510727696537,0.313119580596715,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,293,65
10119,2016,826.325378991347,520.281367099583,6.71698861725138,0.488354568568717,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,356,49
10119,2017,1540.80605233855,69.5057743300904,7.34006096908557,0.0441221512998117,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,320,22
